220,Teleorman_RNMCA,PM10,2.0,50.0,43.757984,24.9018,Industrial
221,Teleorman_RNMCA,PM10,34.43,50.0,43.757984,24.9018,Industrial
222,Teleorman_RNMCA,O3,0.0,-1,43.757984,24.9018,Industrial
223,Teleorman_RNMCA,NO2,16.71,40.0,43.757984,24.9018,Industrial
224,Teleorman_RNMCA,NO2,16.71,60.0,43.757984,24.9018,Industrial
225,Iasi_retea,PM10,27.52,40.0,47.21561,27.768663,Background
226,Neamt_RNMCA,SO2,9.87,20.0,46.898746,26.034065,Industrial
227,Vaslui_RNMCA,PM10,25.33,-1,46.677389,28.1011,Background
228,Timis_RNMCA,SO2,0.0,-1,45.257939,21.266975,Background
229,Timis_RNMCA,PM10,4.0,50.0,45.257939,21.266975,Background
230,Timis_RNMCA,PM10,36.88,50.0,45.257939,21.266975,Background
231,Giurgiu_RNMCA,SO2,0.0,-1,43.895522,25.956497,Background
232,Giurgiu_RNMCA,NO2,12.72,40.0,43.895522,25.956497,Background
233,Giurgiu_RNMCA,NO2,12.72,60.0,43.895522,25.956497,Background
234,Harghita_RNMCA,PM2.5,18.29,25.0,46.326618,25.811356,Background
235,Harghita_RNMCA,PM2.5,18.29,26.0,46.326618,25.811356,Background
236,Bucuresti_RNMCA,Pb in PM10,0.01,0.5,44.411114,26.184734,Industrial
237,Iasi_retea,Cd in PM10,0.23,5.0,47.198891,27.545277,Background
238,Iasi_retea,Ni in PM10,1.01,10.0,47.198891,27.545277,Background
239,Alba_RNMCA,Cd in PM10,0.08,5.0,46.108295,23.225601,Industrial
240,Alba_RNMCA,Ni in PM10,2.68,10.0,46.108295,23.225601,Industrial
241,Bacau_RNMCA,Cd in PM10,0.32,5.0,46.564594,26.910671,Background
242,Bacau_RNMCA,Pb in PM10,0.01,0.5,46.555931,26.927031,Industrial
243,Bacau_RNMCA,As in PM10,0.42,6.0,46.555931,26.927031,Industrial
244,Brasov_RNMCA,Cd in PM10,0.7,5.0,45.65937,25.616217,Traffic
245,Brasov_RNMCA,Pb in PM10,0.01,0.5,45.718143,25.62414,Background
246,Constanta_RNMCA,Ni in PM10,4.42,10.0,44.312351,28.623131,Background
247,Constanta_RNMCA,Pb in PM10,0.01,0.5,44.14941,28.623802,Industrial
248,Gorj_RNMCA,Pb in PM10,0.0,0.5,44.899094,23.171091,Industrial
249,Gorj_RNMCA,As in PM10,0.02,6.0,44.899094,23.171091,Industrial
250,Maramures_RNMCA,Cd in PM10,0.4,5.0,47.751308,23.605289,Background
251,Prahova_RNMCA,Cd in PM10,0.62,5.0,44.984646,26.018019,Background
252,Prahova_RNMCA,Ni in PM10,0.8,10.0,44.984646,26.018019,Background
253,Prahova_RNMCA,Pb in PM10,0.02,0.5,44.92292,26.036814,Traffic
254,Prahova_RNMCA,As in PM10,0.77,6.0,44.92292,26.036814,Traffic
255,Prahova_RNMCA,As in PM10,0.8,6.0,44.943607,26.048607,Industrial
256,Sibiu_RNMCA,Pb in PM10,0.3,0.5,46.15889,24.339998,Industrial
257,Sibiu_RNMCA,As in PM10,0.99,6.0,46.15889,24.339998,Industrial
258,Timis_RNMCA,Cd in PM10,0.66,5.0,45.728092,21.355139,Traffic
259,Timis_RNMCA,Ni in PM10,2.02,10.0,45.728092,21.355139,Traffic
260,Timis_RNMCA,Pb in PM10,0.01,0.5,45.913494,21.151775,Background
261,Timis_RNMCA,As in PM10,0.64,6.0,45.913494,21.151775,Background
262,Suceava_RNMCA,Pb in PM10,0.0,0.5,47.324791,25.134665,Background
263,Suceava_RNMCA,As in PM10,0.16,6.0,47.324791,25.134665,Background
264,Giurgiu_RNMCA,PM10,33.0,50.0,43.912903,25.974134,Traffic
265,Giurgiu_RNMCA,NO2,0.0,18.0,43.912903,25.974134,Traffic
266,Giurgiu_RNMCA,O3,0.0,-1,43.963814,26.038738,Background
267,Gorj_RNMCA,SO2,0.0,3.0,44.68211,23.375156,Industrial
268,Gorj_RNMCA,SO2,5.0,24.0,44.68211,23.375156,Industrial
269,Gorj_RNMCA,NO2,0.0,27.0,44.68211,23.375156,Industrial
270,Bucuresti_RNMCA,PM10,45.0,50.0,44.395836,26.148348,Industrial
271,Bucuresti_RNMCA,SO2,0.0,-1,44.42889,26.120836,Traffic
272,Bucuresti_RNMCA,SO2,0.0,3.0,44.42889,26.120836,Traffic
273,Bucuresti_RNMCA,PM10,48.0,50.0,44.42889,26.120836,Traffic
274,Cluj,PM2.5,20.28,-1,46.775002,23.596678,Background
275,Cluj,PM10,29.67,-1,46.765278,23.550278,Background
276,Craiova,SO2,0.0,-1,44.326664,23.778622,Traffic
277,Craiova,PM10,25.0,50.0,44.326664,23.778622,Traffic
278,Craiova,O3,0.0,-1,44.326664,23.778622,Traffic
279,Craiova,NO2,25.73,40.0,44.326664,23.778622,Traffic
280,Craiova,NO2,25.73,60.0,44.326664,23.778622,Traffic
281,Craiova,NO2,25.73,-1,44.326664,23.778622,Traffic
282,Cluj,PM10,29.59,-1,46.778332,23.61557,Traffic
283,Cluj,SO2,0.0,24.0,46.782223,23.630569,Industrial
284,Iasi_retea,PM10,38.02,-1,47.156667,27.574722,Traffic
285,Iasi_retea,SO2,0.0,24.0,47.151112,27.583614,Background
